movieID,ratings_count,avg_rating,Title
3584,4,2.0,Breathless (1983)
31696,35,3.47,Constantine (2005)
26695,1,3.5,"Krays, The (1990)"
39381,8,3.56,"Proposition, The (2005)"
1235,26,4.29,Harold and Maude (1971)
65514,10,3.95,Ip Man (2008)
98491,8,4.38,Paperman (2012)
102217,1,5.0,Bill Hicks: Revelations (1993)
27266,7,4.07,2046 (2004)
1041,11,4.59,Secrets & Lies (1996)
1192,5,4.5,Paris Is Burning (1990)
1624,2,1.75,"Thousand Acres, A (1997)"
47736,1,5.0,"Chump at Oxford, A (1940)"
149350,1,5.0,Lumberjack Man (2015)
1958,22,3.8,Terms of Endearment (1983)
938,6,3.25,Gigi (1958)
3742,10,3.65,Battleship Potemkin (1925)
58425,3,4.17,Heima (2007)
143458,1,4.0,The Great Hypnotist (2014)
4864,1,2.5,Titanica (1992)
152270,1,3.5,The Wait (2015)
3521,7,3.43,Mystery Train (1989)
158035,1,3.5,Gintama: The Final Chapter - Be Forever Yorozuya (2013)
58627,1,3.5,Never Back Down (2008)
5076,3,2.5,"Adventures of Huck Finn, The (1993)"
8906,3,2.67,Cannibal Holocaust (1980)
48142,6,3.25,"Black Dahlia, The (2006)"
5475,3,3.83,Z (1969)
65037,1,3.5,Ben X (2007)
72714,1,4.0,Earthlings (2006)
113348,4,2.75,Teenage Mutant Ninja Turtles (2014)
167570,1,4.0,The OA
7702,1,3.5,"Bells of St. Mary's, The (1945)"
48741,1,4.0,"U.S. vs. John Lennon, The (2006)"
26696,1,0.5,Lionheart (1990)
90243,1,3.5,Three Outlaw Samurai (Sanbiki no samurai) (1964)
161044,1,3.0,Webmaster (1998)
543,41,3.32,So I Married an Axe Murderer (1993)
2648,11,3.91,Frankenstein (1931)
3489,53,3.36,Hook (1991)
5060,46,3.93,M*A*S*H (a.k.a. MASH) (1970)
595,146,3.77,Beauty and the Beast (1991)
279,2,3.0,My Family (1995)
415,16,2.53,Another Stakeout (1993)
979,1,3.0,Nothing Personal (1995)
7293,47,3.55,50 First Dates (2004)
422,5,3.2,Blink (1994)
2407,43,3.27,Cocoon (1985)
112175,15,3.77,How to Train Your Dragon 2 (2014)
6711,74,4.03,Lost in Translation (2003)
6662,11,3.45,"Pink Panther, The (1963)"
685,2,4.0,It's My Party (1996)
56941,11,3.09,P.S. I Love You (2007)
433,8,2.75,Clean Slate (1994)
3764,5,2.3,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991)
7160,17,3.53,Monster (2003)
179073,1,3.0,Male Hunt (1964)
4969,4,3.63,And Then There Were None (1945)
56251,10,3.9,Futurama: Bender's Big Score (2007)
69469,1,5.0,Garfield's Pet Force (2009)
184791,2,3.25,Fred Armisen: Standup for Drummers (2018)
8511,1,4.5,"Immigrant, The (1917)"
26150,1,4.5,Andrei Rublev (Andrey Rublyov) (1969)
136447,1,5.0,George Carlin: You Are All Diseased (1999)
1856,3,4.0,Kurt & Courtney (1998)
95690,1,4.5,Some Guy Who Kills People (2011)
1318,1,2.0,Blue Juice (1995)
2863,19,3.47,"Hard Day's Night, A (1964)"
4157,1,4.5,"Price of Milk, The (2000)"
180497,2,4.25,The Post (2017)
56274,1,3.0,Margot at the Wedding (2007)
8815,3,2.5,Exorcist: The Beginning (2004)
25773,1,4.0,Little Caesar (1931)
49793,2,3.75,We Are Marshall (2006)
142115,2,4.75,The Blue Planet (2001)
109895,3,2.0,Bad Words (2013)
7781,1,1.5,Twister (1990)
84240,1,4.0,Even the Rain (También la lluvia) (2010)
6869,3,3.83,Bus 174 (Ônibus 174) (2002)
166946,2,4.25,The Founder (2016)
7134,1,4.0,"Element of Crime, The (Forbrydelsens Element) (1984)"
8743,2,3.0,Biggles (1986)
89343,1,3.0,Red State (2011)
93982,1,2.0,"Raven, The (2012)"
94011,1,1.5,"Big Bang, The (2011)"
98908,1,1.5,How to Make Love to a Woman (2010)
116419,1,1.5,Drive Hard (2014)
139052,1,2.0,Dark Places (2015)
4189,1,2.5,"Greatest Story Ever Told, The (1965)"
6090,1,3.5,Kiss Me Goodbye (1982)
6965,1,3.5,Journeys with George (2002)
25769,1,4.5,"Steamboat Bill, Jr. (1928)"
109897,1,0.5,Son of God (2014)
1112,2,4.5,Palookaville (1996)
3709,1,2.0,Sleepwalkers (1992)
158874,1,3.0,Karate Bullfighter (1975)
127172,1,3.5,A Story of Children and Film (2013)
1620,13,3.12,Kiss the Girls (1997)
2139,21,3.48,"Secret of NIMH, The (1982)"
351,17,3.18,"Corrina, Corrina (1994)"
4765,3,4.33,L.I.E. (2001)
361,17,3.06,It Could Happen to You (1994)
4638,36,2.85,Jurassic Park III (2001)
68536,1,4.0,Stanley Kubrick: A Life in Pictures (2001)
2272,2,2.75,One True Thing (1998)
3107,23,3.3,Backdraft (1991)
62394,3,2.17,Max Payne (2008)
3019,10,4.15,Drugstore Cowboy (1989)
54001,58,3.86,Harry Potter and the Order of the Phoenix (2007)
387,4,2.38,"Low Down Dirty Shame, A (1994)"
4215,6,2.08,Revenge of the Nerds II: Nerds in Paradise (1987)
6385,14,3.75,Whale Rider (2002)
90469,2,3.5,Paranormal Activity 3 (2011)
55442,11,4.18,Persepolis (2007)
118572,2,3.5,The Mule (2014)
1111,4,4.13,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)
151769,1,5.0,Three from Prostokvashino (1978)
167746,7,3.71,The Lego Batman Movie (2017)
4738,4,4.0,Happy Accidents (2000)
42009,4,1.88,Cheaper by the Dozen 2 (2005)
7352,2,4.0,Wilbur Wants to Kill Himself (2002)
37240,4,3.5,Why We Fight (2005)
7072,3,3.5,Stagecoach (1939)
5572,7,2.71,Barbershop (2002)
27790,4,3.5,Millions (2004)
1497,3,4.0,Double Team (1997)
3728,4,3.75,One False Move (1992)
27555,2,3.75,Fubar (2002)
823,1,3.5,"Collector, The (La collectionneuse) (1967)"
179135,1,5.0,Blue Planet II (2017)
95473,1,4.0,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992)
44759,3,2.17,Basic Instinct 2 (2006)
3378,1,4.0,"Ogre, The (Unhold, Der) (1996)"
5081,5,2.8,Birthday Girl (2001)
6280,2,2.25,"Man Apart, A (2003)"
7175,2,2.25,Torque (2004)
132462,1,1.0,Sword of Vengeance (2014)
1910,2,2.0,I Went Down (1997)
3660,2,2.0,Puppet Master (1989)
961,1,4.0,Little Lord Fauntleroy (1936)
5990,1,3.5,Pinocchio (2002)
7037,1,4.5,High Heels (Tacones lejanos) (1991)
33310,1,4.5,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)"
27480,1,4.5,Dead or Alive 2: Tôbôsha (2000)
2058,30,3.35,"Negotiator, The (1998)"
419,20,2.68,"Beverly Hillbillies, The (1993)"
73017,58,3.85,Sherlock Holmes (2009)
112852,59,4.05,Guardians of the Galaxy (2014)
724,31,3.03,"Craft, The (1996)"
788,82,2.73,"Nutty Professor, The (1996)"
2108,24,3.48,L.A. Story (1991)
2423,30,3.57,Christmas Vacation (National Lampoon's Christmas Vacation) (1989)
3802,4,2.0,Freejack (1992)
2989,21,3.55,For Your Eyes Only (1981)
29,38,4.01,"City of Lost Children, The (Cité des enfants perdus, La) (1995)"
6857,13,3.77,Ninja Scroll (Jûbei ninpûchô) (1995)
7841,2,3.75,Children of Dune (2003)
56145,14,3.43,"Mist, The (2007)"
61352,4,3.38,Traitor (2008)
1099,4,3.38,"Christmas Carol, A (1938)"
2443,8,3.38,Playing by Heart (1998)
836,17,2.88,Chain Reaction (1996)
69,20,3.78,Friday (1995)
3268,11,1.77,Stop! Or My Mom Will Shoot (1992)
7396,7,4.0,Scenes From a Marriage (Scener ur ett äktenskap) (1973)
7387,20,3.98,Dawn of the Dead (1978)
111320,1,1.5,Mom's Night Out (2014)
63436,3,3.17,Saw V (2008)
121469,1,4.5,Killer Movie (2008)
129354,10,3.25,Focus (2015)
1735,11,3.32,Great Expectations (1998)
3546,2,4.5,What Ever Happened to Baby Jane? (1962)
1483,11,3.09,Crash (1996)
8614,6,3.0,Overboard (1987)
6538,5,3.6,Swimming Pool (2003)
3406,3,3.0,Captain Horatio Hornblower R.N. (1951)
91628,3,2.0,New Year's Eve (2011)
78039,5,2.8,Blue Valentine (2010)
2846,7,3.86,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)"
5745,1,5.0,"Four Seasons, The (1981)"
4862,3,1.67,Not Without My Daughter (1991)
703,2,2.0,Boys (1996)
4402,1,5.0,Dr. Goldfoot and the Bikini Machine (1965)
4977,2,3.5,Kandahar (Safar e Ghandehar) (2001)
184721,1,4.0,First Reformed (2017)
2180,1,3.5,Torn Curtain (1966)
2201,2,3.5,"Paradine Case, The (1947)"
6772,1,3.0,To Be and to Have (Être et avoir) (2002)
7584,2,4.0,Woman of the Year (1942)
25870,1,3.5,Here Comes Mr. Jordan (1941)
25962,1,3.0,King Solomon's Mines (1950)
93988,1,4.5,North & South (2004)
6119,1,4.0,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982)
1623,2,2.25,Wishmaster (1997)
55036,1,2.5,Gotti (1996)
50354,1,3.0,The Return of Don Camillo (1953)
98061,1,3.5,Himizu (2011)
6452,1,4.0,"Long, Hot Summer, The (1958)"
70946,3,3.5,Troll 2 (1990)
534,14,3.61,Shadowlands (1993)
112,46,3.54,Rumble in the Bronx (Hont faan kui) (1995)
991,11,3.32,Michael Collins (1996)
586,116,3.0,Home Alone (1990)
1100,19,2.71,Days of Thunder (1990)
27878,4,3.88,Born into Brothels (2004)
112334,1,4.5,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)"
3550,6,3.67,The Hunger (1983)
4626,2,3.5,Miracle Mile (1989)
59018,1,4.5,"Visitor, The (2007)"
424,3,1.83,Blue Chips (1994)
2587,4,3.25,Life (1999)
3494,6,4.0,True Grit (1969)
63072,9,3.89,"Road, The (2009)"
185031,1,4.5,Alpha (2018)
3074,4,4.25,Jeremiah Johnson (1972)
59126,5,3.8,Religulous (2008)
94959,29,3.78,Moonrise Kingdom (2012)
6249,4,2.38,Boat Trip (2003)
73822,1,5.0,Meantime (1984)
135777,1,4.5,Golmaal (2006)
146986,1,4.0,Le Maître d'école (1981)
172583,1,5.0,Investigation Held by Kolobki (1986)
116977,3,2.33,Dumb and Dumber To (2014)
5809,4,3.38,Femme Fatale (2002)
6571,1,4.0,"Mondays in the Sun (Lunes al sol, Los) (2002)"
2799,8,1.31,Problem Child 2 (1991)
42,7,3.0,Dead Presidents (1995)
83613,9,3.0,Cowboys & Aliens (2011)
7720,4,2.75,"Four Musketeers, The (1974)"
80590,3,3.17,Wall Street: Money Never Sleeps (2010)
2896,1,3.0,Alvarez Kelly (1966)
26317,1,3.5,Emmanuelle (1974)
90528,1,3.5,This Must Be the Place (2011)
116505,1,3.0,New Kids Nitro (2011)
158842,1,3.5,My Scientology Movie (2016)
3922,1,1.0,Bikini Beach (1964)
4573,1,2.0,Blaze (1989)
6851,2,2.75,"Gas, Food, Lodging (1992)"
50792,2,2.25,Catch and Release (2006)
3933,1,0.5,"Killer Shrews, The (1959)"
56563,4,3.25,Helvetica (2007)
34148,2,3.0,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)"
171917,1,4.5,Mystère à la Tour Eiffel (2015)
33294,1,2.5,Vampire Hunter D (1985)
71550,1,1.0,Assassination of a High School President (2008)
83796,1,2.5,Anything for Her (Pour elle) (2008)
181719,1,3.5,Serving in Silence: The Margarethe Cammermeyer Story (1995)
87,7,2.5,Dunston Checks In (1996)
434,101,3.03,Cliffhanger (1993)
468,22,3.2,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"
30816,12,3.17,"Phantom of the Opera, The (2004)"
33162,17,3.5,Kingdom of Heaven (2005)
92259,37,4.11,Intouchables (2011)
8950,38,3.99,The Machinist (2004)
47200,14,3.43,Crank (2006)
160872,1,0.5,Satanic (2016)
173307,1,0.5,The Gracefield Incident (2015)
5682,2,3.25,"Grey Zone, The (2001)"
43928,13,1.92,Ultraviolet (2006)
136305,2,1.0,Sharknado 3: Oh Hell No! (2015)
86911,15,3.27,"Hangover Part II, The (2011)"
7889,2,3.75,Pat Garrett and Billy the Kid (1973)
1135,13,3.12,Private Benjamin (1980)
117109,2,3.0,Too Many Cooks (2014)
2784,2,3.25,"Masque of the Red Death, The (1964)"
4476,3,2.33,Big Business (1988)
2772,10,2.85,Detroit Rock City (1999)
73,13,3.46,"Misérables, Les (1995)"
3078,2,4.0,Liberty Heights (1999)
157369,1,4.0,Bakuman (2015)
179511,1,4.0,Emerald Green (2016)
37380,10,2.15,Doom (2005)
4531,3,2.67,Red Heat (1988)
1526,3,1.0,Fathers' Day (1997)
131796,1,4.0,Woman in Gold (2015)
3716,1,1.0,Fatal Beauty (1987)
4355,2,2.0,Youngblood (1986)
5984,2,3.5,"Story of O, The (Histoire d'O) (1975)"
4595,1,3.5,Fat Man and Little Boy (1989)
5663,1,3.5,Below (2002)
6116,2,2.5,"Pirate Movie, The (1982)"
116849,1,2.5,Sex Ed (2014)
5213,1,1.5,"Oh, God! Book II (1980)"
8481,1,3.0,Northwest Passage (1940)
25850,3,3.0,Holiday (1938)
626,1,5.0,"Thin Line Between Love and Hate, A (1996)"
59026,1,4.0,99 francs (2007)
179815,1,1.5,"Roman J. Israel, Esq. (2017)"
75416,1,1.5,Generation X (1996)
86355,1,2.0,Atlas Shrugged: Part 1 (2011)
4828,1,3.5,"Party, The (Boum, La) (1980)"
110281,1,4.0,King of Comedy (Hei kek ji wong) (1999)
64501,1,5.0,Che: Part Two (2008)
6533,1,4.5,"What's Up, Doc? (1972)"
356,329,4.16,Forrest Gump (1994)
348,30,3.58,Bullets Over Broadway (1994)
4144,14,4.21,In the Mood For Love (Fa yeung nin wa) (2000)
710,8,2.56,Celtic Pride (1996)
1584,82,3.65,Contact (1997)
2701,53,2.21,Wild Wild West (1999)
4370,56,3.34,A.I. Artificial Intelligence (2001)
8908,6,3.67,Ladder 49 (2004)
38038,30,3.63,Wallace & Gromit in The Curse of the Were-Rabbit (2005)
86190,11,3.32,Hanna (2011)
97752,19,3.74,Cloud Atlas (2012)
162606,6,3.0,The Accountant (2016)
64,5,2.2,Two if by Sea (1996)
512,4,3.0,"Puppet Masters, The (1994)"
1021,27,2.33,Angels in the Outfield (1994)
1972,7,2.14,"Nightmare on Elm Street 5: The Dream Child, A (1989)"
3745,29,3.41,Titan A.E. (2000)
102407,20,3.38,"Great Gatsby, The (2013)"
1429,20,3.58,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996)
308,20,4.03,Three Colors: White (Trzy kolory: Bialy) (1994)
1673,39,4.08,Boogie Nights (1997)
27728,3,2.17,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004)
6708,34,3.72,Matchstick Men (2003)
459,6,2.25,"Getaway, The (1994)"
2155,8,3.63,"Slums of Beverly Hills, The (1998)"
2702,15,3.4,Summer of Sam (1999)
3646,17,2.18,Big Momma's House (2000)
4132,8,2.63,Mannequin (1987)
6305,10,3.6,Fahrenheit 451 (1966)
65588,1,2.5,"Gamers, The: Dorkness Rising (2008)"
6375,4,4.0,Gigantic (A Tale of Two Johns) (2002)
64114,1,1.0,Fireproof (2008)
42191,2,3.75,Luxo Jr. (1986)
95720,9,3.0,"Watch, The (2012)"
174815,1,3.5,The House (2017)
2349,7,3.5,Mona Lisa (1986)
27075,1,3.0,Addams Family Reunion (1998)
3090,6,4.17,Matewan (1987)
3496,1,5.0,Madame Sousatzka (1988)
27839,5,2.3,"Ring Two, The (2005)"
48883,2,3.25,Death of a President (2006)
3914,1,4.0,"Broken Hearts Club, The (2000)"
4953,1,2.5,"People That Time Forgot, The (1977)"
129937,3,2.17,Run All Night (2015)
2149,4,1.75,House II: The Second Story (1987)
138798,1,0.5,Joe Dirt 2: Beautiful Loser (2015)
4584,1,2.0,Dream a Little Dream (1989)
5735,2,1.75,Faces of Death (1978)
94735,1,4.0,Walking with Monsters (2005)
59738,1,3.0,All the Boys Love Mandy Lane (2006)
6376,2,3.5,Respiro (2002)
37844,1,2.0,Roll Bounce (2005)
128542,1,3.5,Wyrmwood (2015)
110603,1,0.5,God's Not Dead (2014)
6140,2,2.25,Tenebre (1982)
26741,1,1.5,Mannequin 2: On the Move (1991)
72165,1,2.0,Cirque du Freak: The Vampire's Assistant (2009)
8840,1,1.0,Who's That Knocking at My Door? (1967)
3,52,3.26,Grumpier Old Men (1995)
1032,40,3.38,Alice in Wonderland (1951)
1805,31,3.02,Wild Things (1998)
2090,13,3.19,"Rescuers, The (1977)"
8865,18,2.64,Sky Captain and the World of Tomorrow (2004)
8907,13,2.35,Shark Tale (2004)
78772,10,2.45,"Twilight Saga: Eclipse, The (2010)"
3952,7,3.07,"Contender, The (2000)"
541,124,4.1,Blade Runner (1982)
1729,48,3.7,Jackie Brown (1997)
44665,38,3.86,Lucky Number Slevin (2006)
2111,10,3.25,"Man with Two Brains, The (1983)"
2699,53,2.81,Arachnophobia (1990)
3662,2,3.0,Puppet Master III: Toulon's Revenge (1991)
59429,2,2.75,American Pie Presents Beta House (American Pie 6: Beta House) (2007)
107013,1,0.5,"Christmas Carol, A (1977)"
138186,1,0.5,Sorrow (2015)
5064,32,3.83,The Count of Monte Cristo (2002)
64997,2,3.0,War of the Worlds (2005)
446,9,3.83,Farewell My Concubine (Ba wang bie ji) (1993)
1056,7,3.07,Jude (1996)
2942,16,2.88,Flashdance (1983)
8235,2,4.0,Safety Last! (1923)
8974,2,3.0,"SpongeBob SquarePants Movie, The (2004)"
3978,15,3.07,"Legend of Bagger Vance, The (2000)"
56339,8,3.88,"Orphanage, The (Orfanato, El) (2007)"
85780,6,3.58,Family Guy Presents: It's a Trap (2010)
5092,5,3.0,Big Fat Liar (2002)
111146,1,4.5,Alpha and Omega 3: The Great Wolf Games (2014)
145491,1,3.5,Our Lips Are Sealed (2000)
167380,1,4.5,A Dog's Purpose (2017)
5072,13,3.96,Metropolis (2001)
3325,3,2.17,"Next Best Thing, The (2000)"
171749,1,5.0,Death Note: Desu nôto (2006–2007)
40870,2,3.5,C.R.A.Z.Y. (2005)
1931,6,4.17,Mutiny on the Bounty (1935)
46974,6,2.67,World Trade Center (2006)
175585,1,3.5,Shot Caller (2017)
2633,3,3.33,"Mummy, The (1932)"
33158,5,2.0,xXx: State of the Union (2005)
48161,2,3.0,Gridiron Gang (2006)
92507,4,3.38,Safe House (2012)
146024,1,4.0,A Man from Boulevard des Capucines (1987)
189043,1,2.5,Boundaries (2018)
4195,3,3.83,"Abominable Dr. Phibes, The (1971)"
95475,2,4.0,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991)
5345,1,3.0,Triumph of the Spirit (1989)
970,1,3.5,Beat the Devil (1953)
7058,1,3.5,Life with Father (1947)
8989,1,3.5,Damn Yankees! (1958)
150254,1,2.0,The Devil's Candy (2015)
478,1,2.5,Jimmy Hollywood (1994)
4786,1,1.0,"Legend of Hell House, The (1973)"
70206,1,3.5,"Collector, The (2009)"
170993,1,4.0,Mini's First Time (2006)
27420,1,2.0,Teknolust (2002)
1298,23,3.76,Pink Floyd: The Wall (1982)
3386,31,3.5,JFK (1991)
79132,143,4.07,Inception (2010)
91658,42,3.49,"Girl with the Dragon Tattoo, The (2011)"
113,3,3.33,Before and After (1996)
432,55,2.65,City Slickers II: The Legend of Curly's Gold (1994)
1215,51,4.04,Army of Darkness (1993)
1556,19,1.61,Speed 2: Cruise Control (1997)
1569,40,3.5,My Best Friend's Wedding (1997)
2026,3,2.0,Disturbing Behavior (1998)
3466,8,3.0,Heart and Souls (1993)
1012,9,3.44,Old Yeller (1957)
3615,14,3.11,Dinosaur (2000)
3988,33,3.05,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000)
1365,6,3.58,Ridicule (1996)
2943,3,4.17,Indochine (1992)
2759,8,3.5,Dick (1999)
4015,33,2.73,"Dude, Where's My Car? (2000)"
4823,25,3.14,Serendipity (2001)
62155,10,3.35,Nick and Norah's Infinite Playlist (2008)
406,1,3.0,Federal Hill (1994)
132800,2,3.0,Welcome to Me (2014)
140265,1,5.0,George Carlin: Jammin' in New York (1992)
4024,3,2.17,"House of Mirth, The (2000)"
2447,15,3.27,Varsity Blues (1999)
48082,11,3.86,"Science of Sleep, The (La science des rêves) (2006)"
3597,2,2.0,Whipped (2000)
6319,3,2.17,"My Father the Hero (Mon père, ce héros.) (1991)"
5415,4,3.13,Divine Secrets of the Ya-Ya Sisterhood (2002)
45208,3,2.0,RV (2006)
6125,1,3.5,"Secret Policeman's Other Ball, The (1982)"
4830,1,4.0,Brubaker (1980)
85788,3,2.67,Insidious (2010)
158528,1,2.5,The Shallows (2016)
3478,7,2.79,"Bamba, La (1987)"
30,3,3.0,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)
6023,2,3.5,Band of Outsiders (Bande à part) (1964)
4478,2,3.5,Biloxi Blues (1988)
5471,3,1.83,Perfect (1985)
106330,2,2.0,Last Vegas (2013)
94325,1,4.0,"Lucky One, The (2012)"
27246,1,4.0,If These Walls Could Talk 2 (2000)
176051,1,3.5,LEGO DC Super Hero Girls: Brain Drain (2017)
112326,1,1.0,Nick Fury: Agent of S.H.I.E.L.D. (1998)
157865,1,1.5,Ratchet & Clank (2016)
76091,1,5.0,Mother (Madeo) (2009)
4130,3,1.83,Maid to Order (1987)
1136,136,4.16,Monty Python and the Holy Grail (1975)
910,50,4.01,Some Like It Hot (1959)
34,128,3.65,Babe (1995)
880,27,2.74,"Island of Dr. Moreau, The (1996)"
924,109,3.89,2001: A Space Odyssey (1968)
4131,3,1.83,Making Mr. Right (1987)
70293,12,2.96,Julie & Julia (2009)
2085,44,3.43,101 Dalmatians (One Hundred and One Dalmatians) (1961)
71057,14,3.64,9 (2009)
6548,17,2.88,Bad Boys II (2003)
6807,40,3.95,Monty Python's The Meaning of Life (1983)
104879,16,4.16,Prisoners (2013)
155168,1,4.0,Fraktus (2012)
3072,27,3.56,Moonstruck (1987)
4366,19,3.34,Atlantis: The Lost Empire (2001)
786,64,3.11,Eraser (1996)
3814,9,4.22,Love and Death (1975)
179819,12,3.13,Star Wars: The Last Jedi (2017)
55620,2,3.25,For the Bible Tells Me So (2007)
58347,4,3.5,Penelope (2006)
141830,2,3.25,Unbelievable Adventures of Italians in Russia (1974)
142550,1,4.5,Ryuzo and the Seven Henchmen (2015)
170837,1,4.0,Life-Size (2000)
26662,17,4.06,Kiki's Delivery Service (Majo no takkyûbin) (1989)
32892,2,2.75,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962)
6003,15,3.6,Confessions of a Dangerous Mind (2002)
87529,9,3.11,Your Highness (2011)
180265,1,4.5,Jim & Andy: The Great Beyond (2017)
110718,1,4.0,Fading Gigolo (2013)
95761,1,4.5,Killer Joe (2011)
99437,2,4.0,John Dies at the End (2012)
8600,2,3.75,Angels with Dirty Faces (1938)
25771,4,4.5,"Andalusian Dog, An (Chien andalou, Un) (1929)"
4808,4,2.38,"Vanishing, The (1993)"
3529,5,3.5,"Postman Always Rings Twice, The (1981)"
32589,1,2.0,Beauty Shop (2005)
51412,14,2.82,Next (2007)
94266,4,2.5,"Five-Year Engagement, The (2012)"
6405,2,3.25,Treasure Island (1950)
4117,3,4.33,Hope and Glory (1987)
3889,6,2.25,Highlander: Endgame (Highlander IV) (2000)
5896,1,4.0,New Waterford Girl (1999)
4484,2,3.75,Camille Claudel (1988)
65193,1,3.0,Wild Child (2008)
2738,1,4.0,Crimes of the Heart (1986)
8500,1,2.5,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974)
73741,1,3.0,Ninja (2009)
1097,122,3.77,E.T. the Extra-Terrestrial (1982)
8798,44,3.76,Collateral (2004)
2791,87,3.86,Airplane! (1980)
41285,17,3.44,Match Point (2005)
51705,2,4.25,Priceless (Hors de prix) (2006)
3316,13,2.46,Reindeer Games (2000)
88125,50,3.91,Harry Potter and the Deathly Hallows: Part 2 (2011)
103883,3,4.0,2 Guns (2013)
5329,10,3.35,"Salton Sea, The (2002)"
49265,1,4.0,Shooting Dogs (a.k.a. Beyond the Gates) (2005)
55721,10,4.3,Elite Squad (Tropa de Elite) (2007)
2739,12,3.92,"Color Purple, The (1985)"
4372,5,3.4,Crazy/Beautiful (2001)
50613,1,4.5,Dead Meat (2004)
6367,10,2.9,Down with Love (2003)
58972,2,3.0,Nim's Island (2008)
117533,4,3.88,Citizenfour (2014)
151455,3,2.83,Eddie the Eagle (2016)
2252,5,2.5,Hero (1992)
5062,2,3.5,Seconds (1966)
117895,6,1.83,Maze Runner: Scorch Trials (2015)
7879,1,3.5,Notorious C.H.O. (2002)
3733,3,3.83,"Paper Chase, The (1973)"
3794,2,2.5,Chuck & Buck (2000)
5226,2,2.25,All the Right Moves (1983)
3580,2,3.5,Up at the Villa (2000)
4942,1,4.5,"Angry Red Planet, The (1959)"
44020,2,2.75,Ultimate Avengers (2006)
110611,1,2.5,Cold in July (2014)
2339,1,1.5,I'll Be Home For Christmas (1998)
25923,1,3.5,Great Expectations (1946)
2329,129,4.22,American History X (1998)
46970,28,3.25,Talladega Nights: The Ballad of Ricky Bobby (2006)
1124,13,3.65,On Golden Pond (1981)
2288,45,3.93,"Thing, The (1982)"
5764,1,4.5,Looker (1981)
4166,2,2.5,Series 7: The Contenders (2001)
524,34,3.49,Rudy (1993)
5502,63,3.17,Signs (2002)
6440,14,4.04,Barton Fink (1991)
117529,23,3.26,Jurassic World (2015)
142536,3,2.0,Burnt (2015)
6993,13,3.77,Hannah and Her Sisters (1986)
52042,1,2.5,Black Book (Zwartboek) (2006)
58803,18,3.75,21 (2008)
737,20,2.65,Barb Wire (1996)
1642,2,1.75,Indian Summer (a.k.a. Alive & Kicking) (1996)
163645,8,3.94,Hacksaw Ridge (2016)
115203,1,3.0,"Culture High, The (2014)"
27660,20,3.7,"Animatrix, The (2003)"
365,4,3.25,Little Buddha (1993)
1300,9,4.17,My Life as a Dog (Mitt liv som hund) (1985)
4887,14,2.75,"One, The (2001)"
287,1,3.0,Nina Takes a Lover (1994)
107951,1,5.0,Hunting Elephants (2013)
